Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,AEP-Schätzer,Status
01.06.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,161.55,0.0
01.06.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,142.92,0.0
01.06.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,161.41,0.0
01.06.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,198.91,0.0
01.06.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,271.15,0.0
01.06.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,192.87,0.0
01.06.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,232.52,0.0
01.06.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,207.49,0.0
01.06.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,218.62,0.0
01.06.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,105.61,0.0
01.06.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,116.31,0.0
01.06.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,120.03,0.0
01.06.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,146.52,0.0
01.06.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,110.58,0.0
01.06.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,116.64,0.0
01.06.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,102.97,0.0
01.06.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,154.37,0.0
01.06.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,180.71,0.0
01.06.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,133.2,0.0
01.06.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,166.26,0.0
02.06.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,181.73,0.0
02.06.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,180.34,0.0
02.06.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,144.28,0.0
02.06.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,156.92,0.0
02.06.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,142.15,0.0
02.06.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,123.33,0.0
02.06.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,151.31,0.0
02.06.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,171.01,0.0
02.06.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,185.19,0.0
02.06.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,197.09,0.0
02.06.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,146.45,0.0
02.06.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,186.75,0.0
02.06.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,156.96,0.0
02.06.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,119.21,0.0
02.06.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,120.57,0.0
02.06.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,130.41,0.0
02.06.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,123.67,0.0
02.06.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,124.02,0.0
02.06.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,105.06,0.0
02.06.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,97.16,0.0
02.06.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,95.29,0.0
02.06.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,84.87,0.0
02.06.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,107.32,0.0
02.06.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,111.14,0.0
02.06.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,107.89,0.0
02.06.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,123.42,0.0
02.06.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,78.98,0.0
02.06.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,57.85,0.0
02.06.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,107.94,0.0
02.06.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,159.62,0.0
02.06.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,152.26,0.0
02.06.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,85.45,0.0
02.06.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,87.97,0.0
02.06.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,108.4,0.0
02.06.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,98.07,0.0
02.06.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,101.74,0.0
02.06.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,158.48,0.0
02.06.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,137.62,0.0
02.06.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,137.46,0.0
02.06.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,120.97,0.0
02.06.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,77.92,0.0
02.06.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,5.64,0.0
02.06.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,-19.58,0.0
02.06.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,-17.35,0.0
02.06.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,-19.16,0.0
02.06.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,-30.07,0.0
02.06.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-5.16,0.0
02.06.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-10.87,0.0
02.06.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-1.35,0.0
02.06.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-9.19,0.0
02.06.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,2.44,0.0
02.06.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,2.38,0.0
02.06.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,42.68,0.0
02.06.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,145.38,0.0
02.06.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,128.61,0.0
02.06.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,90.86,0.0
02.06.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,39.23,0.0
02.06.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,2.59,0.0
02.06.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,125.83,0.0
02.06.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,163.05,0.0
02.06.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,136.95,0.0
02.06.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,192.09,0.0
02.06.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,178.23,0.0
02.06.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,98.51,0.0
02.06.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,93.53,0.0
02.06.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,150.01,0.0
02.06.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,172.6,0.0
02.06.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,166.03,0.0
02.06.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,171.24,0.0
02.06.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,173.67,0.0
02.06.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,77.33,0.0
02.06.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,111.86,0.0
02.06.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,169.79,0.0
02.06.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,178.78,0.0
02.06.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,185.41,0.0
02.06.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,182.54,0.0
02.06.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,185.65,0.0
02.06.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,196.45,0.0
02.06.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,191.57,0.0
02.06.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,104.32,0.0
02.06.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,80.59,0.0
02.06.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,75.86,0.0
02.06.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,77.1,0.0
02.06.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,80.2,0.0
02.06.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,76.77,0.0
02.06.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,72.63,0.0
02.06.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,57.69,0.0
02.06.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,94.16,0.0
02.06.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,139.07,0.0
02.06.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,131.32,0.0
02.06.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,92.38,0.0
02.06.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,95.11,0.0
02.06.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,139.31,0.0
02.06.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,134.88,0.0
02.06.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,169.07,0.0
02.06.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,178.63,0.0
03.06.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,165.69,0.0
03.06.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,183.27,0.0
03.06.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,160.76,0.0
03.06.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,161.03,0.0
03.06.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,149.82,0.0
03.06.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,157.48,0.0
03.06.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,139.28,2.0
03.06.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,102.16,0.0
03.06.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,142.84,0.0
03.06.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,126.99,0.0
03.06.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,88.4,0.0
03.06.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,141.56,0.0
03.06.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,106.31,0.0
03.06.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,101.84,0.0
03.06.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,94.12,0.0
03.06.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,107.07,0.0
03.06.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,177.53,0.0
03.06.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,156.93,0.0
03.06.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,155.16,16.0
03.06.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,193.7,0.0
03.06.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,221.06,0.0
03.06.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,364.55,0.0
03.06.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,241.94,0.0
03.06.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,238.21,0.0
03.06.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,313.52,0.0
03.06.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,545.53,0.0
03.06.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,118.12,0.0
03.06.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,348.21,0.0
03.06.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,88.78,0.0
03.06.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,52.27,0.0
03.06.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,71.91,16.0
03.06.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,98.58,0.0
03.06.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,44.07,0.0
03.06.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,39.63,0.0
03.06.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,67.22,0.0
03.06.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,32.35,0.0
03.06.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,33.73,0.0
03.06.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,92.05,0.0
03.06.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,80.03,0.0
03.06.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,47.24,0.0
03.06.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,52.26,0.0
03.06.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,53.35,0.0
03.06.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,63.92,0.0
03.06.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,110.4,0.0
03.06.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,144.92,0.0
03.06.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,23.53,0.0
03.06.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-8.47,0.0
03.06.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-19.0,0.0
03.06.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,20.68,0.0
03.06.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-2.68,0.0
03.06.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,52.44,0.0
03.06.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,-19.77,16.0
03.06.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-0.02,0.0
03.06.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,5.83,0.0
03.06.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,26.45,0.0
03.06.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,55.22,0.0
03.06.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,57.9,0.0
03.06.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,112.24,0.0
03.06.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,89.9,0.0
03.06.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,60.1,0.0
03.06.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,6.89,0.0
03.06.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,-27.86,0.0
03.06.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,6.19,0.0
03.06.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,15.68,0.0
03.06.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,83.92,0.0
03.06.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,58.95,0.0
03.06.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,79.7,0.0
03.06.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,60.46,0.0
03.06.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,45.37,0.0
03.06.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,178.57,0.0
03.06.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,159.57,0.0
03.06.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,258.44,0.0
03.06.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,100.07,0.0
03.06.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,95.47,0.0
03.06.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,77.02,0.0
03.06.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,74.84,0.0
03.06.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,63.52,0.0
03.06.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,64.7,0.0
03.06.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,66.28,0.0
03.06.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,41.03,0.0
03.06.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,41.88,0.0
03.06.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,34.48,0.0
03.06.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,16.71,0.0
03.06.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,67.55,0.0
03.06.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,56.77,0.0
03.06.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,74.41,0.0
03.06.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,25.57,0.0
03.06.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,7.95,0.0
03.06.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,9.58,0.0
03.06.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,13.94,0.0
03.06.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,12.69,0.0
03.06.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,10.35,0.0
03.06.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,42.51,0.0
03.06.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,10.65,0.0
03.06.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,6.15,0.0
03.06.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,4.26,0.0
04.06.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,108.0,0.0
04.06.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,47.08,0.0
04.06.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,44.23,0.0
04.06.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,48.65,0.0
04.06.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,-2.73,0.0
04.06.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,49.6,0.0
04.06.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,20.88,0.0
04.06.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,17.9,0.0
04.06.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,-2.48,0.0
04.06.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,74.15,0.0
04.06.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,109.24,0.0
04.06.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,74.44,0.0
04.06.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,15.19,0.0
04.06.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,8.75,0.0
04.06.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,56.79,0.0
04.06.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,48.42,0.0
04.06.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,56.27,0.0
04.06.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,15.24,0.0
04.06.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,-0.95,0.0
04.06.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,11.32,0.0
04.06.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,21.05,0.0
04.06.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,24.58,0.0
04.06.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,14.36,0.0
04.06.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,-11.43,0.0
04.06.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,-20.52,0.0
04.06.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,-15.18,0.0
04.06.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,82.69,0.0
04.06.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,1.27,0.0
04.06.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,-6.3,0.0
04.06.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,-12.4,0.0
04.06.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,55.55,0.0
04.06.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,5.86,0.0
04.06.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,-3.12,0.0
04.06.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,45.12,0.0
04.06.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,-6.61,0.0
04.06.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,-17.39,0.0
04.06.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,-10.46,0.0
04.06.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,-14.95,0.0
04.06.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,1.58,0.0
04.06.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,-3.89,0.0
04.06.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,-11.56,0.0
04.06.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,-5.17,0.0
04.06.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,-2.41,0.0
04.06.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,3.9,0.0
04.06.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,-3.67,0.0
04.06.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,-12.48,0.0
04.06.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-22.96,0.0
04.06.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-17.38,0.0
04.06.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-20.23,0.0
04.06.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-11.56,0.0
04.06.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,-10.16,0.0
04.06.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,8.96,0.0
04.06.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-28.7,0.0
04.06.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,29.35,0.0
04.06.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,10.27,0.0
