Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,Deutschland,AEP Knappheitskomponente,Mrl-Mol-Abweichung,Srl-Mol-Abweichung
22.04.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,74.023,0.0,0.0,0.0
22.04.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,-565.244,0.0,0.0,0.0
22.04.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,-143.253,0.0,0.0,0.0
22.04.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,-1164.312,0.0,0.0,0.0
22.04.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,-513.3,0.0,0.0,0.0
22.04.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-93.606,0.0,0.0,0.0
22.04.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,282.009,0.0,0.0,0.0
22.04.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-102.918,0.0,0.0,0.0
22.04.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-251.336,0.0,0.0,0.0
22.04.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,-79.492,0.0,0.0,0.0
22.04.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,166.701,0.0,0.0,0.0
22.04.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,52.086,0.0,0.0,0.0
22.04.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,332.107,0.0,0.0,0.0
22.04.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,106.887,0.0,0.0,0.0
22.04.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,-19.805,0.0,0.0,0.0
22.04.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,13.108,0.0,0.0,0.0
22.04.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,188.795,0.0,0.0,0.0
22.04.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,686.796,0.0,0.0,0.0
22.04.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,763.121,0.0,0.0,0.0
22.04.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,246.515,0.0,0.0,0.0
23.04.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,265.975,0.0,0.0,0.0
23.04.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,382.894,0.0,0.0,0.0
23.04.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,563.999,0.0,0.0,0.0
23.04.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,422.828,0.0,0.0,0.0
23.04.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,-320.816,0.0,0.0,0.0
23.04.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,-465.602,0.0,0.0,0.0
23.04.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,-6.716,0.0,0.0,0.0
23.04.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,401.665,0.0,0.0,0.0
23.04.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,175.635,0.0,0.0,0.0
23.04.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,79.766,0.0,0.0,0.0
23.04.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,212.909,0.0,0.0,0.0
23.04.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,-287.362,0.0,0.0,0.0
23.04.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-119.906,0.0,0.0,0.0
23.04.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,157.638,0.0,0.0,0.0
23.04.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,85.501,0.0,0.0,0.0
23.04.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,138.385,0.0,0.0,0.0
23.04.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,215.564,0.0,0.0,0.0
23.04.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,339.91,0.0,0.0,0.0
23.04.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,327.004,0.0,0.0,0.0
23.04.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,394.72,0.0,0.0,0.0
23.04.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-612.664,0.0,0.0,0.0
23.04.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,-480.434,0.0,0.0,0.0
23.04.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,-569.535,0.0,0.0,0.0
23.04.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-245.82,0.0,0.0,0.0
23.04.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,-341.689,0.0,0.0,0.0
23.04.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-124.592,0.0,0.0,0.0
23.04.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,-63.06,0.0,0.0,0.0
23.04.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-570.883,0.0,0.0,0.0
23.04.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,606.143,0.0,0.0,0.0
23.04.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,1008.065,0.0,0.0,0.0
23.04.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,439.647,0.0,0.0,0.0
23.04.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,253.307,0.0,0.0,0.0
23.04.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-609.232,0.0,0.0,0.0
23.04.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-65.65,0.0,0.0,0.0
23.04.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,347.116,0.0,0.0,0.0
23.04.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,-63.655,0.0,0.0,0.0
23.04.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-198.614,0.0,0.0,0.0
23.04.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-568.97,0.0,0.0,0.0
23.04.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-291.222,0.0,0.0,0.0
23.04.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-375.81,0.0,0.0,0.0
23.04.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-167.013,0.0,0.0,0.0
23.04.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,261.682,0.0,0.0,0.0
23.04.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,296.851,0.0,0.0,0.0
23.04.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-543.662,0.0,0.0,0.0
23.04.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-85.84,0.0,0.0,0.0
23.04.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-226.77,0.0,0.0,0.0
23.04.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-151.953,0.0,0.0,0.0
23.04.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-454.449,0.0,0.0,0.0
23.04.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-325.588,0.0,0.0,0.0
23.04.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-239.617,0.0,0.0,0.0
23.04.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-237.831,0.0,0.0,0.0
23.04.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-101.387,0.0,0.0,0.0
23.04.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-158.495,0.0,0.0,0.0
23.04.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-433.812,0.0,0.0,0.0
23.04.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,162.686,0.0,0.0,0.0
23.04.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-154.364,0.0,0.0,0.0
23.04.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-434.069,0.0,0.0,0.0
23.04.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-260.609,0.0,0.0,0.0
23.04.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,-498.115,0.0,0.0,0.0
23.04.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-576.722,0.0,0.0,0.0
23.04.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,-547.651,0.0,0.0,0.0
23.04.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,42.155,0.0,0.0,0.0
23.04.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,69.779,0.0,0.0,0.0
23.04.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,-923.407,0.0,0.0,0.0
23.04.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,147.13,0.0,0.0,0.0
23.04.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,153.155,0.0,0.0,0.0
23.04.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-146.674,0.0,0.0,0.0
23.04.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,-236.585,0.0,0.0,0.0
23.04.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,11.958,0.0,0.0,0.0
23.04.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,270.51,0.0,0.0,0.0
23.04.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-25.971,0.0,0.0,0.0
23.04.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,316.372,0.0,0.0,0.0
23.04.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,343.103,0.0,0.0,0.0
23.04.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-515.847,0.0,0.0,0.0
23.04.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,2.071,0.0,0.0,0.0
23.04.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,239.517,0.0,0.0,0.0
23.04.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-839.181,0.0,0.0,0.0
23.04.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,-96.997,0.0,0.0,0.0
23.04.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,-160.324,0.0,0.0,0.0
23.04.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,70.589,0.0,0.0,0.0
23.04.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,238.083,0.0,0.0,0.0
23.04.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,112.86,0.0,0.0,0.0
23.04.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,163.398,0.0,0.0,0.0
23.04.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,382.057,0.0,0.0,0.0
23.04.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,379.57,0.0,0.0,0.0
23.04.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,46.693,0.0,0.0,0.0
23.04.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,351.968,0.0,0.0,0.0
23.04.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-102.439,0.0,0.0,0.0
23.04.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,-468.779,0.0,0.0,0.0
23.04.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-742.947,0.0,0.0,0.0
23.04.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,-723.587,0.0,0.0,0.0
23.04.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,-362.515,0.0,0.0,0.0
23.04.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,67.456,0.0,0.0,0.0
23.04.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,70.981,0.0,0.0,0.0
23.04.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,-222.285,0.0,0.0,0.0
23.04.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-319.217,0.0,0.0,0.0
24.04.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,-345.614,0.0,0.0,0.0
24.04.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,-306.621,0.0,0.0,0.0
24.04.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,-109.63,0.0,0.0,0.0
24.04.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,-9.632,0.0,0.0,0.0
24.04.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,-14.557,0.0,0.0,0.0
24.04.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,48.648,0.0,0.0,0.0
24.04.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,-72.2,0.0,0.0,0.0
24.04.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-282.84,0.0,0.0,0.0
24.04.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,-212.01,0.0,0.0,0.0
24.04.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,-171.339,0.0,0.0,0.0
24.04.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,-74.989,0.0,0.0,0.0
24.04.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,-29.028,0.0,0.0,0.0
24.04.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-295.227,0.0,0.0,0.0
24.04.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-337.039,0.0,0.0,0.0
24.04.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,62.489,0.0,0.0,0.0
24.04.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,670.031,0.0,0.0,0.0
24.04.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,797.66,0.0,0.0,0.0
24.04.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,465.595,0.0,0.0,0.0
24.04.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,196.902,0.0,0.0,0.0
24.04.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,588.29,0.0,0.0,0.0
24.04.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,139.068,0.0,0.0,0.0
24.04.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,381.418,0.0,0.0,0.0
24.04.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,433.567,0.0,0.0,0.0
24.04.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,94.115,0.0,0.0,0.0
24.04.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,178.57,0.0,0.0,0.0
24.04.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,87.431,0.0,0.0,0.0
24.04.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,95.065,0.0,0.0,0.0
24.04.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,137.035,0.0,0.0,0.0
24.04.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,571.559,0.0,0.0,0.0
24.04.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,1255.905,0.0,0.0,0.0
24.04.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,936.965,0.0,0.0,0.0
24.04.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,736.749,0.0,0.0,0.0
24.04.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-12.584,0.0,0.0,0.0
24.04.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,232.414,0.0,0.0,0.0
24.04.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,77.415,0.0,0.0,0.0
24.04.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,90.648,0.0,0.0,0.0
24.04.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,118.23,0.0,0.0,0.0
24.04.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-267.665,0.0,0.0,0.0
24.04.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,272.342,0.0,0.0,0.0
24.04.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,49.052,0.0,0.0,0.0
24.04.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-276.468,0.0,0.0,0.0
24.04.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,58.499,0.0,0.0,0.0
24.04.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,11.229,0.0,0.0,0.0
24.04.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-332.517,0.0,0.0,0.0
24.04.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-160.701,0.0,0.0,0.0
24.04.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-284.133,0.0,0.0,0.0
24.04.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-817.131,0.0,0.0,0.0
24.04.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-307.505,0.0,0.0,0.0
24.04.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-490.392,0.0,0.0,0.0
24.04.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-736.149,0.0,0.0,0.0
24.04.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-501.3,0.0,0.0,0.0
24.04.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-419.436,0.0,0.0,0.0
24.04.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,130.452,0.0,0.0,0.0
24.04.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-643.659,0.0,0.0,0.0
24.04.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-364.242,0.0,0.0,0.0
24.04.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-425.938,0.0,0.0,0.0
24.04.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-60.339,0.0,0.0,0.0
24.04.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-346.888,0.0,0.0,0.0
24.04.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,-136.527,0.0,0.0,0.0
24.04.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,27.62,0.0,0.0,0.0
24.04.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,321.328,0.0,0.0,0.0
24.04.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,-17.798,0.0,0.0,0.0
24.04.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,-255.571,0.0,0.0,0.0
24.04.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,-593.243,0.0,0.0,0.0
24.04.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,-392.476,0.0,0.0,0.0
24.04.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,-237.546,0.0,0.0,0.0
24.04.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,316.563,0.0,0.0,0.0
24.04.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,-50.8,0.0,0.0,0.0
24.04.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,-547.229,0.0,0.0,0.0
24.04.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,219.279,0.0,0.0,0.0
24.04.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,197.502,0.0,0.0,0.0
24.04.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-384.112,0.0,0.0,0.0
24.04.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,-1351.171,0.0,0.0,0.0
24.04.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-655.172,0.0,0.0,0.0
24.04.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-177.462,0.0,0.0,0.0
24.04.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,615.671,0.0,0.0,0.0
24.04.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,998.278,0.0,0.0,0.0
24.04.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,927.62,0.0,0.0,0.0
24.04.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,269.031,0.0,0.0,0.0
24.04.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,-34.401,0.0,0.0,0.0
24.04.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,40.22,0.0,0.0,0.0
24.04.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,251.576,0.0,0.0,0.0
24.04.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,-110.659,0.0,0.0,0.0
24.04.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-155.351,0.0,0.0,0.0
24.04.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,296.558,0.0,0.0,0.0
24.04.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,387.607,0.0,0.0,0.0
24.04.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,504.202,0.0,0.0,0.0
24.04.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-2.411,0.0,0.0,0.0
24.04.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,-11.473,0.0,0.0,0.0
24.04.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-78.211,0.0,0.0,0.0
24.04.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,-39.507,0.0,0.0,0.0
24.04.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,-262.124,0.0,0.0,0.0
24.04.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,-225.001,0.0,0.0,0.0
24.04.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,155.547,0.0,0.0,0.0
24.04.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,5.227,0.0,0.0,0.0
24.04.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-248.854,0.0,0.0,0.0
25.04.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,-83.345,0.0,0.0,0.0
25.04.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,-11.29,0.0,0.0,0.0
25.04.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,184.507,0.0,0.0,0.0
25.04.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,301.523,0.0,0.0,0.0
25.04.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,343.519,0.0,0.0,0.0
25.04.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,176.982,0.0,0.0,0.0
25.04.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,523.001,0.0,0.0,0.0
25.04.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,120.941,0.0,0.0,0.0
25.04.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,397.442,0.0,0.0,0.0
25.04.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,594.419,0.0,0.0,0.0
25.04.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,377.683,0.0,0.0,0.0
25.04.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,17.028,0.0,0.0,0.0
25.04.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-164.176,0.0,0.0,0.0
25.04.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,45.254,0.0,0.0,0.0
25.04.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,33.55,0.0,0.0,0.0
25.04.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,-39.569,0.0,0.0,0.0
25.04.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-367.523,0.0,0.0,0.0
25.04.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,68.845,0.0,0.0,0.0
25.04.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,-341.043,0.0,0.0,0.0
25.04.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,-839.958,0.0,0.0,0.0
25.04.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-712.768,0.0,0.0,0.0
25.04.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,-110.143,0.0,0.0,0.0
25.04.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,28.898,0.0,0.0,0.0
25.04.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-27.579,0.0,0.0,0.0
25.04.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,117.787,0.0,0.0,0.0
25.04.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-585.353,0.0,0.0,0.0
25.04.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,113.128,0.0,0.0,0.0
25.04.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-136.387,0.0,0.0,0.0
25.04.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,335.303,0.0,0.0,0.0
25.04.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,70.774,0.0,0.0,0.0
25.04.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,344.525,0.0,0.0,0.0
25.04.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,55.069,0.0,0.0,0.0
25.04.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,378.171,0.0,0.0,0.0
25.04.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-290.958,0.0,0.0,0.0
25.04.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-98.403,0.0,0.0,0.0
25.04.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,163.448,0.0,0.0,0.0
25.04.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-57.269,0.0,0.0,0.0
25.04.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,109.295,0.0,0.0,0.0
25.04.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-142.17,0.0,0.0,0.0
25.04.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,96.067,0.0,0.0,0.0
25.04.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,5.257,0.0,0.0,0.0
25.04.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-55.576,0.0,0.0,0.0
25.04.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,308.56,0.0,0.0,0.0
